Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo,CaptureDate,Aerolinea
2023-06-14,MDE,BOG,6:19 a. m.,7:15 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,6:39 a. m.,7:35 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,6:59 a. m.,7:55 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,7:33 a. m.,8:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,8:03 a. m.,8:59 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,10:00 a. m.,10:56 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,12:24 p. m.,1:20 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,3:16 p. m.,4:12 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,4:03 p. m.,4:59 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,4:38 p. m.,5:34 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,7:34 p. m.,8:30 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,9:48 p. m.,10:44 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,10:28 p. m.,11:24 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,10:48 p. m.,11:44 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,10:35 a. m.,2:02 p. m.,"434.620,00",1 parada,2023-04-18,Latam
2023-06-14,MDE,BOG,7:10 p. m.,10:11 p. m.,"376.670,00",1 parada,2023-04-18,Latam
2023-06-14,MDE,BOG,8:07 p. m.,10:46 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-16,MDE,BOG,4:09 a. m.,5:05 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,4:49 a. m.,5:45 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,5:29 a. m.,6:25 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,6:34 a. m.,7:30 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,7:05 a. m.,8:01 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,7:29 a. m.,8:25 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,7:48 a. m.,8:44 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,8:16 a. m.,9:12 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,11:28 a. m.,12:24 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,1:00 p. m.,1:56 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,4:00 p. m.,4:56 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,4:28 p. m.,5:24 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,5:18 p. m.,6:14 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,7:38 p. m.,8:34 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,8:33 p. m.,9:29 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,9:13 p. m.,10:09 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,10:49 p. m.,11:45 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-16,MDE,BOG,5:39 a. m.,8:29 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-16,MDE,BOG,5:39 a. m.,8:58 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-16,MDE,BOG,7:23 a. m.,10:19 a. m.,"290.630,00",1 parada,2023-04-18,Latam
